"","TNFRSF12A","VIM","TMSB10","ASPM","ENO1","ACTB","HSP90AA1","RPS5","GSTP1","APLP2","FTL","HSP90AB1","MYH9","RPS16","RPS19","CAV1","HSPB1","RPL28","PFN1","YWHAE","GAPDH","RTN4","F3","CENPF","TGFBI","RPL5","HNRNPA2B1","CKS2","COX7C","RPL27","TOP2A","EIF5A","LDHA","CDK4","OS9","RPS6","RPLP1","RPL7P9","RPS2","RPS11","RPL11","SERBP1","CALM2","EGFR","IGFBP3","CDKN2A","UBC","HNRNPU","RPL30","TAGLN2","RPL26","YWHAB","TPM4","RPL13","FTH1","UBB","ARL6IP1","RPS9","CFL1","RPL38","RPL15","UBE2C","RPLP2","NPM1","RPS25","ZFP36L1","PTMA","RPL14","JPT1","AKR1C3","TUBB","PPIA","TOMM7","H4C3","RPS4X","ASPH","MT-CO2","MT-ND2","MT-CO1","MT-ND3","MT-ND4","MT-ATP6","MT-CO3","HLA-C","RACK1","MT-RNR2","RPS29","RPL13P12","RPS29","UBA52","RPS8P1","MTND1P23","GAS5","HLA-B","RPL9P8","RPS18P5","RPL5P17","RPS10","NEAT1","MALAT1"
"10x_CELL_000209",2.84496401726002,4.43084275151285,0.011105688957275,3.44601873819962,3.52119301925991,2.07049203033112,1.53050108762216,3.93084042870338,3.53418377189779,3.1344917144154,4.19060848216685,2.79834371421329,3.85756741598893,3.77686982090424,2.7454730868346,2.98361442991412,2.74384405371808,3.82187222997657,3.59639171886922,2.61183447559193,2.9817325043896,0.938293393862755,3.0569447930032,3.53650428947772,2.62390510897805,2.16424714614773,3.39942499624418,2.53515177640268,3.7790283771114,3.40785637051986,3.2621493595152,3.06784357369203,3.39147345536589,2.30991582083458,2.270217470313,2.22251358636865,2.87167242624698,3.8980434962696,2.83366198337837,3.15628006480102,3.40505076221585,2.42010916862899,3.39189824024312,2.33713165163731,2.20168471039533,2.97012500881378,3.06500288623481,0.791797478466475,0.741734390896018,1.96495579188547,2.77898511570403,3.12114215923158,3.56201968717421,3.18721438871176,1.76977521499682,2.63993530191956,3.28661131001621,3.30976833603608,2.9505734096119,2.94015076548968,2.11577320575778,2.54285746577404,2.48363846914501,2.89514694234631,2.53647477366481,2.90565235968065,2.46652583734001,2.75022087865847,1.55342752354782,3.32950787600338,1.10206344719563,2.19966656344146,0.585140571385148,2.14378971078241,2.32540916567836,2.21556409790971,0.0687808479829373,1.92683936068032,3.24267247773806,1.40136601879792,2.77958616723437,2.69335342459242,2.18857960194883,1.44390335556884,2.52684330081907,1.66893221467395,4.29837427767579,1.48844846590333,1.70540070198755,2.45510250495667,1.25888487353124,2.57774831334286,2.63655113137512,1.10418974734966,2.76085093060917,2.02517578750971,2.62465728638049,2.8262654891299,2.72536447924106,2.37751701064475
"10x_CELL_000210",2.5503777637577,4.86378042019878,2.95417203769304,5.02886282576385,4.16271743362742,3.02220003155247,3.53633207279349,3.39817262887447,4.03088831867061,3.38776253839869,3.40933293527304,2.53118079778664,3.86248205885858,3.4940240528933,2.68841131521082,2.86142912875893,2.14124787277997,3.97093360952655,1.68552664578692,2.64518267556518,3.49212411342104,1.04061831295228,3.53944647686039,2.77788352594179,2.08731914045834,2.94879044422245,2.59441992662897,3.33631838366736,2.95044863264191,2.78789576928292,2.90031751787654,3.58863343058244,2.9575605996864,3.14516648618576,1.81946165099911,1.94086313440782,3.35575876693815,3.16446283924934,3.19794815786663,2.74824662140295,3.06134396371673,2.41381269332168,3.41748508934997,3.17088046924646,2.49705609281589,3.94604467743782,2.46014390133424,0.882241438277339,0.137762740231012,1.92186343531061,3.19258111162845,2.73653945236842,2.96551826903273,3.04616920106697,2.24942544559353,1.7416003308902,3.44658196243061,2.82477777285837,3.1950785162233,2.97884931394905,NA,1.84994281076809,3.18886103326446,2.84472074469595,3.46645011952151,3.38442935187279,2.4128525760361,3.41577664498902,2.01785541125689,3.1786311307752,1.43739825449226,2.32869388734012,0.516342693179877,2.32657741787917,1.56499383903252,0.935920838531308,0.192838840625628,2.21215127623481,2.7570975982675,1.68231739445,2.16898995035021,2.92208701293248,2.51174503181459,2.89262754695255,2.14151898262539,2.48847766463665,4.09327086385572,2.02915745073563,1.3290226400858,0.317096795698331,1.40307311642472,2.17954457053536,2.50950875134544,2.53715257234723,2.67868818414932,2.34914119241155,2.94306623800025,2.39457020976702,2.39924037288739,2.38554801349889
"10x_CELL_000211",4.2972884296915,4.84709656969964,1.55045198518434,4.05634923299923,3.89877230904523,2.5895158743001,3.47638280654826,3.14157153089963,4.07380963405422,3.25023279539418,3.12598288054011,2.65737637496432,3.72389174249711,3.06987894520231,2.40975531149208,3.02241555962897,1.99820464150516,2.66499212333341,1.78849270107807,3.16317992384006,3.40564136603917,0.781967720630856,3.217551752862,2.92140494811635,2.40414233818254,3.37730003893513,2.21713375214287,2.98894257541579,2.97663068119347,2.95928202189681,2.46705603484308,3.12161009625412,2.87866559415624,1.05119771161433,3.09581607056923,1.93109075800631,2.92975745800487,3.35674435558296,3.50337778133528,2.99228422477778,3.59148738076851,2.52138513595294,3.1948388790788,2.84082654081055,3.06064674808547,3.17368937015779,2.46473787802046,1.19317951876817,0.12343612332826,1.72791888581684,2.38124453098856,2.83774914786914,3.19870537488722,3.08136786030199,2.37415644399451,1.22760978298956,3.30268708789393,2.35232664289234,3.21817578612777,2.84644371656803,NA,2.07926720665852,3.06779361439436,2.75409297418194,2.51343611706698,3.23741224202402,2.23314133387798,2.84301382380323,2.00472528636914,3.10372756382319,1.68074459840404,2.60132352670726,1.5553448588646,2.24801020054203,2.08713846373836,0.884932198933747,0.202732339413744,2.10535035203001,2.40997414768268,1.81384426003944,2.82111391858923,3.18665596605077,2.88743477061295,2.45984790031864,2.07525069645901,3.74952712415866,3.84842196928277,2.29968742052332,0.531557464048775,1.54872008408928,1.54849997616954,1.96428013104112,2.61048571692278,1.80752883862908,2.70793527161268,2.53209977807461,2.98880923281916,2.09986502235809,2.31663953747771,2.30667164326601
"10x_CELL_000212",4.5020624138628,4.7795926813374,3.53392245513737,4.36294386197907,3.34307353579373,2.71895143146827,3.20506350914234,3.64919276031247,3.13305784020688,3.75804763137935,3.13915982769494,2.67448581244781,3.90673514775754,2.9478245123073,NA,3.28102422378949,2.47923853306527,3.24628208955935,1.77580157427868,3.82333673518976,4.53113269695009,1.50556819087396,3.07587366609129,2.84084821508117,1.83100687004354,3.21201042749929,1.98328776253456,NA,2.7850193700928,2.65837268792858,4.03072386533959,3.27836481414632,2.79006888964656,1.46679133710574,1.37609415021064,1.38096963130905,2.54533380771836,3.172394977383,2.53202536449286,2.99796772240511,2.85114624097613,2.26760976584261,3.03273461808362,2.01873604938789,2.89228827702775,3.07773812029238,2.29656659400666,1.20398833426046,1.63780870921129,1.80502143786098,2.59934737082531,2.66552020129851,2.86561558975412,3.50490861387607,2.07715049109018,1.34873987106725,3.14684960237633,1.36953652497435,2.95347094018341,2.33165643249573,1.87014805047595,2.17363236156147,1.47710515116769,3.13624682094883,2.52050882948279,2.47283245057798,2.10866197216996,3.66626892560403,2.15293277479841,2.97425398612728,1.46777687451561,2.46914012211787,0.334513820426253,1.7027863122106,1.65511562678081,0.788528495622554,0.357500105322899,1.954961951812,2.59430456981445,1.3951281788478,2.22625339319886,2.7562764798132,2.75192330580062,2.59852277122755,2.05309378828301,2.04477518538923,4.23572875149691,1.96629085586641,1.64707119128617,1.75131205124111,1.32670410218259,1.93091512270421,1.90937517497632,1.7446390820828,2.48064130131838,2.17733596109994,2.91997105762124,1.82840229833802,2.32362942457011,2.3510367552774
"10x_CELL_000213",3.43250885411128,5.23398248514413,NA,3.6789917347682,3.73297681681616,2.91231351588939,1.78159293077214,4.20761062846864,3.44463814625903,3.82490837067895,3.5182915525286,3.45683196532934,3.84744780173671,3.19581279054848,2.26634252537261,2.8991199900379,2.57822162828783,3.85740519559111,3.41247097812028,2.37601148335586,3.11491091969623,1.73138130552345,2.9164758640427,3.65831414126798,2.70787802071219,2.59023083612413,3.34299232054814,0.278012817128557,3.42981454511552,2.68440701197673,3.77630594050522,3.16255058081306,2.89451896865551,3.21018836364363,2.9862958766819,2.79972910650346,3.23177915925973,2.96158741172568,2.84961191795143,4.16778385422329,3.44846887008211,2.55613722459075,3.16551750608422,2.07476705174563,2.44156168269861,3.06443070482642,2.97961450287609,0.94890919797535,0.728046670445446,2.12399130819691,2.68148569382082,2.67851619822496,3.42751244565856,2.69287132854951,1.90231215675492,2.45108400499773,2.88227605996351,2.74452686664,3.1689703081465,3.86885262886015,3.07431999730719,2.69188351826444,2.59065322326444,2.72555363991045,2.43152257738386,2.54303953687975,2.44596466765144,2.8550668227778,1.72427587254566,3.54979418470438,1.04948231679408,2.43007294679521,0.750018827584982,1.8195066207204,1.70982250077799,2.57204251651556,0.154565997327299,1.72126178962406,2.84274235952199,1.29700460852777,2.77330035794882,2.94552167544419,1.72750894340905,0.380883240323365,1.92747971061597,2.79905302092565,4.0071676933205,1.6059114460477,2.0385837549004,2.63503546489029,1.35999049754077,2.37456348108299,2.95286735750673,0.955765731892376,2.64044694060744,2.07078669473626,2.86864097597014,3.2771994867198,2.24860744890529,2.56564605277899
"10x_CELL_000214",3.46490913459373,4.6578588681547,3.21617727773825,4.37480178610224,3.89990131344093,2.73324663029582,2.64472542126323,2.93739780007325,3.37251843986182,3.18029823121675,2.77855885912188,2.46147634934306,4.0492473467517,2.86899544565139,3.08193475295416,2.97547735991051,2.09122952171578,2.56295580077215,1.75293292260125,3.99124651867817,3.86985138063409,1.3640840773715,3.18792132386651,2.31111702702538,1.50063737592344,3.09897061754056,2.14718103362452,1.00366097206512,2.96734316165816,3.11648557870957,3.80708395148841,3.68883630562001,2.78442379406289,2.44804312893465,0.70344546610605,1.76457807586776,2.16906186331303,3.34416177766071,2.87348918050585,2.74230877995193,3.1658631384619,2.17278091618327,2.57079432008712,1.93281954932643,2.67486053114109,3.15451468792398,2.300911228728,0.919423948817806,0.635706081957152,1.86814988097482,2.62228028582775,3.30491229831586,3.56626420719707,3.24692914072238,1.9339355226286,1.17995368444686,3.2289075951215,2.49378574500092,3.33369437454602,2.5415594365493,NA,1.40381171359123,2.79034531179137,3.1921099300438,2.60848935413276,2.4629585351953,2.19473730750128,3.12119165717192,2.09661036043179,2.69169755860024,2.33652003587622,2.23179768995983,0.415254375791268,2.34513409238935,1.57633290869343,0.63173593406691,0.2702959648172,2.1888419426592,2.86057671043974,1.59232129253229,1.86664805330126,2.91702587095096,2.48286749592,2.67682865932386,2.0999805803074,3.03702927876586,5.32358561977765,1.86786198625155,1.47115078834925,NA,1.29300394218451,2.05043674750888,1.64378206468772,2.01178563493222,2.87306476880751,1.99868318403139,3.17678413625141,2.52795957152494,2.6794513726911,2.61989558779517
"10x_CELL_000215",3.61067581820674,4.86936185570149,1.72618368528485,4.22065950094118,3.22131077545152,3.0127848881226,1.88609002266432,3.99665196544526,3.66308188586932,3.81889650478033,3.10921878062883,2.83793746128393,3.81610964682425,3.58132669627823,3.06237444366598,3.28697100140684,2.33829612714517,4.07344693690678,3.73272476172489,2.35217879902471,3.13656210546849,1.20793654501525,3.18602323646067,3.22275292219603,3.02627213505806,2.48981338405092,3.42847278457452,NA,3.35567961919691,2.66416739803307,3.53295833817333,4.03435487377559,3.33808288684804,1.5362194117802,2.88424383399738,1.02725926454222,3.74479324277732,2.74737090372316,3.01822669575712,2.65172179080891,3.28375096442565,2.81916143761728,3.29121082167299,3.02340583021511,2.89692217031485,3.00949340506899,2.84631350893318,1.18835196352349,0.892032536122655,2.37035152841613,2.43094579539324,2.57875609599674,3.09915363663823,3.29723206024481,1.92572498626759,2.94173028483281,2.74754578596018,2.65129926073483,2.82699404033613,2.64444145484573,NA,2.23556156014034,2.16814685329766,2.85045685082253,3.29828680582308,2.12094209204737,2.51826653770195,2.68041924856417,1.6145976026843,3.61820885888931,1.6105956987037,2.2781371894194,1.33855402093453,2.14816878401807,2.10385878238199,2.1582797145028,0.214193334034211,2.56567313510082,2.83373832262777,1.36454323031026,2.72400946866181,2.94035589070227,1.62231809674729,1.88312291765235,2.10312982648317,2.01386202767842,3.80602422585964,1.53188813326615,1.66391805051883,NA,1.57720734613046,2.51257889469418,2.68682407339285,0.75476542926259,2.83466464974121,2.51722656520638,2.72913957720926,2.32186862059123,2.21710182444076,2.3644756229315
"10x_CELL_000216",3.30824561228014,4.64214824847696,3.81648264542427,3.24056805081382,3.5010111238514,3.01949048064442,3.08223514433093,3.57338513358062,4.12181134903922,3.38109828120555,2.37182605789195,3.23503352033572,3.71185282074394,2.51064794814249,2.15227182508179,3.27471107738275,2.37890191261309,2.7153314894361,1.67180167293362,1.14065200042606,2.9898183227355,2.65831703556628,3.2788094615979,2.71667044710813,2.2078281491998,3.9092872560703,2.53456911889668,0.957132081299063,2.45759990434274,2.94380918848459,3.94588052548334,2.86059108445812,2.90730246685017,0.913724929620026,1.94440206602433,3.18088340767356,2.8846166932446,2.49743074480694,2.47454358542503,3.12358379057806,3.10427611779723,2.15428663165071,2.13243899428111,2.07789521797531,3.67677902800477,3.09479922865667,3.50508796250903,2.2892980458384,1.8822270248829,2.00298332856965,2.06035464432341,2.80282358522758,2.85177066046241,3.29202122654332,2.17617934930346,0.926254183895023,2.7641970272182,2.10374063575334,3.27158662223922,2.20380906085133,-3.32059106761434,2.12080908692696,2.38989869230341,2.83917765775298,2.67401780713096,2.53549105653763,2.86044024111786,3.21844699018688,2.81505700503243,2.77897896295878,1.64834896557093,2.77294623838015,0.0706563480293733,2.02906730543037,2.1620069040724,0.835405088990076,0.807816444105102,2.15820970778023,2.26246291561937,1.57635597784615,2.16943514764288,2.65311147745358,2.28408737754751,NA,2.0148879292703,2.93754954665434,3.84705382419174,2.21525243326546,2.24496488981282,1.64098738280734,1.59065547211966,2.03039124290388,1.68523184819072,1.83844191364202,3.23450200144457,2.26220041816651,3.04805165877889,2.14547000627213,2.34420015252908,1.86574079749337
"10x_CELL_000217",4.87632863823688,5.43037576673512,0.643382956163036,3.5120286730251,2.86549296788208,2.55944022367756,2.96842447380019,3.23901628585455,4.03048883943918,3.05001127873136,2.79713758868566,2.82952253701813,4.12175908621903,2.73078687463294,3.64000549746083,2.95085895965702,2.66280217849787,2.68229364918045,1.46158105379558,2.79474631049363,4.06772784699858,1.32124868153729,3.11730152614919,1.91437807230509,2.25430317744322,3.52211170866912,1.90061228185363,NA,3.06204929062916,2.27881624173867,3.51993207101781,3.06914301017159,2.77415727631842,2.77458865972749,2.64651373216169,NA,2.05105722942736,2.70514654514495,2.51485896068251,1.69319013463876,2.39518300998592,1.94896537596698,2.26867146678909,1.9650720602697,2.46083186988114,2.68689112351633,1.97054258725098,1.97263650453619,0.582329257122306,1.90276091720231,2.15721725833577,2.65421766714105,2.39692201446721,3.42713266019112,1.92830010003708,1.27630703888295,2.53572617689736,2.24898454840173,3.17379813222952,2.10782209937944,NA,2.10435184579226,2.04126827731807,2.73550953569331,2.28445608802478,2.10956775423839,2.396406996807,3.026988822879,2.04439136328482,2.71560155563481,1.42975358843106,2.34843019982638,1.39308023332098,1.80169332861572,1.745980935409,0.828558079385194,0.266992246081456,1.63988915551465,2.25793638221105,1.16862160250543,1.83187230925513,2.40111546757933,1.82323431152633,NA,2.17840900372222,2.60722402507355,3.84215598032187,2.01007133247467,1.06753864700331,NA,1.52689991837731,1.92542355343512,1.59332701455221,1.78176946436996,2.58561337441124,2.15886522845712,2.43551705852191,2.33084978252911,2.29405148131851,2.00676544841994
"10x_CELL_000218",4.60774270621253,4.95861411345274,1.63961249690444,4.26058943965594,3.55570383088412,3.02673816617158,3.46494477920235,3.29136826702153,4.09701990157085,4.31556562103632,2.96109474396416,3.06431310996609,3.93499048583896,2.88710632005071,2.57047954265652,3.24753245899427,3.24229247151583,2.62876388056262,1.65832827439394,3.61588136570652,4.16357524667769,1.14069687531169,3.27482244575216,2.40032335562066,1.86591054316767,3.36887123369448,2.02984193494011,NA,3.73704116779656,2.56308810445926,3.25415473235024,3.22682009555407,3.08463218323781,2.55815668455652,2.45437206404413,2.09484598310582,2.424648589978,3.02074844661876,2.81230068415308,2.16416973999038,3.11088736365657,2.14397994480108,2.47622843454017,2.18213315103165,2.60659391694606,2.74708142976082,2.28140023344335,1.58771744606281,0.628223276782074,1.89970907607615,2.41425539366778,2.73029508377689,2.94233063821055,3.26638570034882,1.9048586770861,1.20839189132353,3.83275826407498,1.99867544368287,3.16393886867391,2.27238558690417,NA,1.61182978627407,2.56984909012064,3.11454872497413,2.40328184439988,2.01687321637496,2.22124963520804,3.45017955798084,2.2532461858428,2.87084253518591,1.15658411807378,2.40040666129102,0.941812322011351,2.17189392928032,2.36628849839411,1.04887928039793,0.34938219719006,2.0249736828077,2.48819175906748,1.58550486097725,1.84211198790819,2.66956836640521,2.92712699033519,NA,2.00026992907419,2.53534006700254,4.36116324052808,2.02527753369804,1.34813297607354,NA,1.3044307389714,1.82163021703448,2.86562479584143,2.19471627818647,2.92823285841203,2.27977452163102,3.06777838750935,2.57218114744247,2.23000847068239,2.89844960679506
"10x_CELL_000219",4.81025421159646,4.66088915866307,2.69456023037207,2.93767159556322,4.65581676658374,3.28572426540547,3.45084171094504,3.04062467087593,3.0466455677325,3.73992241683676,1.9290521137502,3.58870676723387,3.73317188496909,2.61299159698724,NA,3.16223116675681,2.32965360616805,3.42749129687778,2.33138929903719,0.637105217578651,2.80505771116652,3.20478388010237,3.49329254353166,2.72034722403027,2.21349815303808,3.38523831012367,2.02906864896678,NA,3.36461932798174,3.03163978394173,2.83626831049775,2.69385983094216,3.20491338032003,2.48241248067248,3.20114707469097,1.90588173725649,2.66026264275504,2.69937049801425,2.49313021557592,2.00210632589697,3.15145945666146,1.75607477312767,2.89582222953354,2.89251614399093,2.93825911315494,2.7541037049641,2.85410371784593,2.98075927157509,2.55142416231873,3.72475728033118,1.96174619593254,2.66447751157243,3.18454091937188,3.4603243851089,2.8859462053914,1.02895471027859,3.07797220212249,2.53367631730749,2.93784883420176,2.32609248940777,NA,1.7032425658216,2.26651985422581,2.67475463053122,2.26683236792944,2.01957832717641,2.67466094001614,2.89862954784946,2.1905471491561,3.53517895734573,1.88210823362118,2.6358182461023,0.117015983213947,2.30000860853524,2.32132758187001,1.24241330649774,2.85042991190661,2.54113705456212,2.49360889703354,2.00094512637159,2.1154909136651,2.5034836113016,0.66432995674657,-1.23766462141908,2.20395712796649,1.39784175927934,3.38308885007768,2.27769829554227,1.27187901721956,NA,1.90717281314483,1.95425221164098,1.99447036729166,1.86315850908217,3.30667169639755,1.98317802638377,3.11943570319128,3.21311611474123,2.63734853179476,1.28747694469986
"10x_CELL_000220",5.15852609924157,4.62263524612903,2.91466540585445,3.44767547885655,3.46160580124428,2.68004456833818,3.04853400169973,2.92912613677486,3.25681969917663,3.52500664177411,2.12623230269116,3.50130460813349,3.87521908995317,2.32430762769883,1.77876245014495,3.3933512552926,2.33239164276138,4.04145375611869,1.62997928531739,1.57708558990659,2.97376521439026,3.10976584727385,3.20753432388604,2.76752069392598,2.55795218624362,3.77796389605098,1.9321492094785,NA,2.95940423360926,2.60964217693773,3.47639775278592,2.77582537967227,2.83672363237774,1.85312059692773,1.70261371303279,2.85946574202343,2.70732509343796,2.34326046578845,3.05946171254138,2.94148930262811,3.36481686976271,1.62511769439732,2.75934506893642,2.51906945110972,2.52363583573141,2.49689168512686,2.86761537650246,2.55097542046975,2.37648361511818,2.69861301979435,1.94216802936826,3.47359353374343,2.83676887291988,3.29884322219435,2.88228778464015,1.47451213937514,2.47057090397368,2.56850129648474,3.26320352810514,2.04136776753996,0.798469777667777,1.7398505190306,2.10642707181362,2.62092776186911,2.9523444244535,1.94799726324452,2.34043402364161,3.21868594842659,2.21414825757589,3.19813206429674,1.37978812578299,2.48852553921212,0.185036903567471,2.12198332560372,-0.181538743256606,0.804862211973062,2.21854301506981,3.10078831118325,2.23660060148568,2.37843993508455,2.02734987193529,2.48324807253018,1.55044158548728,-0.209675561070915,2.04549111567535,2.90179341803471,3.32224516724274,2.26639644915334,1.1959379175673,1.20246242154946,2.48366471390688,2.23711555212152,1.93528253907421,2.04758251919079,3.42772484586521,2.06027741978152,2.97713250208552,2.67092193200923,2.77573369751537,1.87075000587403
"10x_CELL_000221",3.44766411205383,4.37018294212097,3.9896238719637,4.07764350335264,3.25761972404859,2.28260870871927,2.8588175148915,3.41733188992996,4.03886423737936,3.03987346433313,3.11822658394243,2.47232705079592,3.66968364051409,3.04902296458975,3.18530511626865,3.14318597344151,3.32112300852915,2.65324558983381,1.82754596956923,3.69930451383932,3.8677231336222,0.792194879235982,3.10524467543887,2.36522886448121,1.61736382472458,2.94505452031611,1.88063354974922,NA,3.48141501648422,2.41828014766989,3.6880740108274,3.52770931859056,2.8860034982781,NA,3.11430820497781,1.44299047304738,2.18686806862392,3.12422509579395,2.84413951419902,3.028451156296,2.70030296595426,2.6229751867265,2.36574588006905,2.98473276323911,2.48729049120332,2.64405552460166,2.57249793211417,0.869894575910905,0.526169441211252,2.00046898413563,2.60065849379358,2.89253125934316,2.86008531865881,3.1575583766179,2.46354109719913,1.38079257767534,3.04511960846619,2.41921465256054,3.24645108696429,2.58236866633723,-3.28774971671407,1.644133354266,2.04880099202069,3.22802744750308,2.5485592114392,2.26299262578262,2.3574066104425,3.44648794768007,1.95067278622547,2.84803951719663,2.66490589675453,3.01824246748628,1.35096495760268,1.99001161511989,2.17746644787082,0.741277913291185,0.331549637327181,1.99122834734597,2.45668540373682,2.08049406666874,2.3976828677198,3.23387933267463,2.41981656062729,NA,1.96486476925837,3.02162037331915,4.47682641631931,1.95163071431292,1.51047490609521,1.27058482129134,1.49467940459021,1.90399374990162,2.37535323840735,2.3923628209554,2.731034967995,2.91954331811235,2.64461056670842,2.596924616212,2.14964770171749,2.46179514306337
"10x_CELL_000222",2.72797315100934,4.92292342957446,0.219308559780231,3.56489333305108,3.39571171515116,1.84063410567719,1.91800290589734,4.46222875527788,3.76029340765191,3.54807743806147,3.29511939906112,2.91456471922935,3.52651416177252,3.07472928035672,2.06507423316235,2.79015284479152,1.02598827452597,3.62118233778668,2.48678634860854,2.65242484551185,3.36985581263353,1.09154431084815,2.95946986223501,3.50338434205982,2.85208335230402,2.25917470779747,3.2606877289245,2.11015853589044,2.498784705134,2.69220636164607,3.04429617190173,3.347129456256,2.89055986836112,NA,2.40400793851975,2.63920954894074,2.6489566845698,3.05678562238116,2.63172103970158,3.71613258093988,3.10773204549837,2.46695709200672,3.10510600126909,2.3796716591972,2.27466038432867,2.89938311673819,2.94637416520605,0.933381811057768,0.769597808134075,2.21339852663554,2.61111067000541,2.70322175293202,3.27946533488204,2.70779067032594,1.89139867158983,2.61257902073205,2.90143406221744,2.11948648454029,3.15822555800968,2.91904341221119,0.493258447844844,2.65625206748695,2.24687159199804,2.8533934301247,2.39977764059,2.38847157085683,2.25005148156286,2.71459003611838,1.61058081206272,3.21578691274366,1.07427397826491,2.31284622516002,0.578926740760735,1.81632868402048,1.50438713466472,2.08408854784336,0.31274384699832,1.65846714817602,2.66683649956518,1.3252471423517,2.79595321987538,3.01969267576562,1.81675058343522,-0.629742787640928,2.18477356331769,2.84751384351845,3.68300287223713,1.85505910773463,2.03973424659754,2.38238191104001,1.38105545238081,2.30101933685273,2.96938644549128,0.822570127447494,2.70830267744175,2.23224807920971,2.80918705429711,2.57597231506316,2.21560194394529,2.55469347346247
"10x_CELL_000223",3.51808994560062,4.96213878845944,3.57929826370319,3.62231099517203,3.46785012390829,3.3434145791475,3.38698102729375,3.50573431727226,3.79733524203999,3.24941323018868,3.16439350854071,3.57231607475849,4.04653254080725,3.25244559015187,3.48226624306445,3.11441998590639,2.89262440770356,4.15504598366588,3.34865505639248,1.30544557214447,3.14428821647652,1.52422366546107,3.06341849074671,3.4732854662769,2.12563253490424,2.77337941450673,3.09281516852163,2.58249818756432,3.29772029043208,2.74443294702879,4.12157060889984,3.4436633164263,3.06321539920124,3.3361237491598,2.70740707114742,2.49160247539692,2.78870479329709,2.68648391179287,3.01784372559346,3.38981988615115,3.30078632663565,2.2856061960197,3.35555404318699,2.77682222654939,2.70296078237852,2.82131927006358,2.84572679154371,1.36367165780748,1.11403247995697,2.3280833034731,2.43519618365572,2.68119799641329,3.22153660399544,3.34258233966882,2.27516166520675,1.79395676551173,2.77731494165038,2.18585172810142,3.0907541880094,3.27050371137369,3.26222806742866,2.43333587970176,2.62633932794392,3.07208177205065,2.36167419092462,2.95394247275775,2.42336416775184,2.69371303928847,1.70869434066721,3.18476938959704,1.20505782861719,2.3149811662126,1.742453526469,1.80956938754434,1.82404079866294,2.44132949516863,0.356155032433209,1.97179413759931,3.3467053805687,1.3842125487902,2.64302162420916,2.85526869159413,2.21877543686519,0.740560208575176,2.17899967723222,2.42794270049611,3.45016438112664,1.93838768701005,1.85357583630997,1.49281597384526,1.45345746187081,2.03702372435181,2.76809492144367,0.726265205982122,2.70904901175015,2.12539955721683,2.74917247129877,2.14598332418817,2.41576334283013,2.58126344182169
"10x_CELL_000224",4.02602904495439,4.58226358014323,1.51760872760747,4.23600024260621,3.74482384902435,2.4153928520903,2.82018000323065,3.39413614555161,3.55628523735393,3.69781868507927,3.21626445669933,2.41890668772273,3.87538420158243,3.0148571441072,2.59267674044916,2.79102978174928,2.51286028072491,4.48391914268872,1.46840645605459,3.99615691166816,3.76002273362139,1.04189731352248,3.12863305953365,2.38991995202454,1.70163952258235,2.97058247681741,1.88224539424273,-0.822393345522233,1.81287186481838,2.91857122292498,3.62759975480437,3.81196950373735,2.83372788229841,3.02644195816311,1.05571823716521,1.3764234659387,2.2877463372318,2.9353357686165,2.73974405189817,3.4436398477139,2.97283319352532,2.27505085598238,3.08040965143502,2.2933094576835,2.64670220739977,3.33329947826086,2.22896974807712,0.990406663184111,0.622438320724625,2.58721049373543,2.84604870067056,2.53529859843055,3.65112528844675,3.62116722963472,2.00296708194845,1.37753484514187,3.46542707456079,1.85241225547727,3.4956015026427,2.72012321093683,NA,1.41911211617423,1.91667716714366,2.70584897972967,2.29777513977316,2.63645730757239,2.25168928470937,3.28472099467542,1.95102916082761,3.06645605871505,0.878468890030778,2.26296301712789,1.51610676161567,2.49236057823119,2.95284762720212,1.29018812893883,0.260825230667398,2.15003764481222,3.31433758587871,1.49083257778256,2.01308079496103,3.00494778574162,2.28824220476841,0.217812046022228,2.62428495708365,1.98646611055077,4.68929898588393,1.93573781625507,1.2720738779828,2.78626821555811,1.37558428651799,1.87669516106545,2.37335844499435,1.97589159400375,2.86243772735598,2.1587536410644,2.91059533531633,2.31988672763691,2.61583158020425,2.09052367371964
